tree_id,tweet_id,user_id,text,retweet_count,favorite_count
39_1,386682436534681600,16383235,"doesn't matter , 75 % of their viewers will believe it forever .",2,3
39_2,386683282751889408,346976581,fox = idiots,0,1
39_3,386683830779645952,49251379,all muslims are not our enemy and fox wonders why christians are killed in the middle east . how can u expect thm not to hate if we do ?,0,0
39_4,386684724816510977,71852508,dolts rt : fox : obama offers ' to pay out of his own pocket for the museum of muslim culture . ' their source : a satire website,0,0
39_5,386686737407172608,225974993,vote to shutdown the gop in 2014 ! bumper sticker avail . 10/21 <url>,0,1
39_6,386689540699598848,463073799,"afaik , science is the human endeavor with the highest standard of evidence ; punditry ( fox news in particular ) seems the opposite .",0,0
39_7,386692217047236609,1646630383,i almost feel guilty laughing at the dolts . almost .,0,0
39_8,386705088883851265,574202775,: i don't think so..... .,1,0
39_9,386933888221577216,328006393,same source : t cruz is cuban citizen and not canadian ! sent to us as spy by castro !,0,0
39_10,387106525652602880,73333278,i seriously doubt if anyone at faux ' news ' is capable of discerning what is satire or not .,0,0
40_0,386998038004113409,1077446982,this is a new low . obama spent money to close natl parks but shut down the amber alert website . look for yourself : <url>,189,17
40_1,387004702165966849,1912587738,everything he does it at the expense of the citizens .,1,1
40_2,387010285904465920,26643566,he's a sick bastard obamaharm,2,2
40_3,387010713929019393,321477858,why is he still president ? he needs to go..forget this transformation amp ; mb ruling rcountry.when will y'all act ?,1,1
40_4,387010964060524544,124885583,"well , congressman , when it involves democrats and their gofer obama , it's'sleazy is as sleazy does ' ! cheers !",0,1
40_5,387014613067247616,1099015518,"get a sprcial prosecutor onboard on monday , start prosecuting the criminals in our gov . , irs , benghazi , ap.. .",0,0
40_6,387014633237655552,41186732,anti-american house gop conspired with kochs to shut down government . surrender ! <url> p2 tcot 4jobs,0,0
40_7,387020733676658688,790639718,because saving ' just one child ' is nothing compared to inflicting pain on the populace for political advantage .,0,0
40_8,387022278338162688,55629817,"due to the lapse in funding , the website has been shut down . can't even see it .",0,0
40_9,387023199327641600,556261148,surely there is something that congress can do about it ! at least try ! spread the word loud and often ! !,0,0
40_10,387025722910310402,282552017,what do you propose doing about it ? patriots are tired of this .,1,1
40_11,387029830329724928,794467436,please do something ! this country has gone batshit crazy !,0,0
40_12,387030203630768128,51327387,this is truly outrageous !,0,0
40_13,387030255224909824,26219019,republicans ill loose next elections . republicansshowdown,0,0
40_14,387030979451183104,1531791140,. obama needs to be registered as a sex offender for putting our kids at risk amberalertshutdown,1,0
40_15,387031060778741761,1426253114,guess they don't consider justice service ' essential ' .,0,0
40_16,387031265615949824,1694902026,"the sooner you understand that obama doesn't care , the sooner you will know how to respond . shutdown keepitshut",0,0
40_17,387031866852659201,73756186,None,0,0
40_18,387032062316015617,1891728230,may all take notice of this : victims of governmentshutdown are decided by executive power ! liberty,1,0
40_19,387040626878861312,62363670,"this is blatant and damaging misinformation . stop pointing fingers , pick up your pen , and draft a reasonable solution .",0,0
40_20,387046874072375296,244161806,"don't fool yourself , ckeck your vote ! ! !",0,0
40_21,387054874212319232,51883210,not passing a budget is the real low . no budget no $ for all our obligations . every single one is important passthebudget,0,0
40_22,387058206041591808,105892267,doj closing <url> violates their own procedures for what will be funded and what won't <url>,0,0
40_23,387061808713838592,260950582,his wifes website is still up and running . guess the kids aren't as important as he would like us to think .,0,0
40_24,387065502482173952,1942910593,"hey jackass , you and your idiots on your side of the isle shut down government .",0,0
40_25,387068867799158784,60705407,go to website . delete word ' unavailable ' in <url> hit enter.....site is fully functioning just not amber alerts ! ! ! !,0,0
40_26,387071693933387776,14242376,check out for the full story re : <url> it's worse than it appears . spitehouse,0,0
40_27,387091111333752832,151983554,lt ; gt ; pure dictatorial crap i want to know who are the weak-kneed idiots who just blindly obey ?,0,0
40_28,387137349416546304,1170780073,so do something about it !,0,0
40_29,387166372465106944,373624354,"don't forget he kept his golf course open , too",0,0
40_30,387180448721686528,27866907,privatize the alert system . now ! tcot,0,0
40_31,387187320627011584,800925944,"amber alert site down , , yet michelle obama's ' let's move ' site still going strong , spitehouse <url>",0,0
40_32,387207368968130560,579791519,"amber alert site down , michelle obama site working . i guess an egotistical black woman is more important than missing children",0,0
40_33,387234601938059264,534905388,obama now holds children hostage....communist tactic !,0,0
40_34,387235397496877056,68956490,better dead than red ! rt : obama now holds children hostage....communist tactic !,0,0
40_35,387244731245133824,303246692,"no , he's a sociopathic marxist/communist w/an agenda . playing this for all it's worth !",0,0
40_36,387247156559876096,134606802,"what do call people who terrorize usa ? does the shutdown do this to americans ? if you agree , you are a domestic terrorist .",0,0
40_37,387251888501968897,29195820,"surprise , you're an idiot . resign , idiot .",0,0
40_38,390120515681013761,16171606,that's why obstructionists like you should get out of the way and allow a vote to keep the government running .,0,0
40_39,391973614808866816,233798048,<url>,0,0
41_0,387006553124896768,19084896,"barack obama has doj shut down the amber alert system...so , we can add dead kids to the lengths he's is willing to go in his shutdown game .",104,13
41_1,387006873385193472,24126020,this is classic saul alinsky politics . rulesforradicals,0,1
41_2,387006910450663424,50213088,x2 when you add kids with cancer .,0,0
41_3,387006947339558912,72276122,so how come obamacare s site is up ?,1,1
41_4,387019909525684224,489857503,"your insulin will never be politicized tho ' . never , not a single time , i swear . . .",0,0
41_5,387025307263180800,133132341,gop shut it down . boehner could bring a clean cr to the floor and it would pass . stop the lying . you own this one .,1,0
41_6,387029449654272000,255988147,his shutdown game . that ‘ through the looking glass ’ language fools no one but yourself .,0,0
41_7,387031771055144960,794467436,beyond sickening . wtf is happening in this country ?,0,0
41_8,387054406551621633,21055311,do you know that is accurate ? what is your source ?,0,0
41_9,387077045890457600,702212952,"gop made bho shut down unmanned parks amp ; memorials , same rationale wife beaters uses , ' you made me do it '",6,1
41_10,387077773296025600,374996407,"liability , toilets , vandalism , cleaning...they've always been shut down when defunded",0,0
41_11,387138155314286593,1170780073,"we all know who the libs will blame tho , don't we ?",0,0
41_12,387178765572251648,118252597,obama said to make it painful . obama refuses to negotiate about anything . country is broke . obama still spend,0,0
41_13,387240019275948032,896706841,the obama administration is like a spoiled brat . if they can't get their way they will throw a tantrum to no end .,0,0
41_14,387258656862900224,928888208,"barack obama has shut down the doj sounds better , but it is what it is.....eh !",0,0
42_0,387006700609228801,469194846,really ? amber alert website goes dark under government shutdown <url>,131,13
42_1,387006831987392512,515449668,"yes , sadly . really . revolutioniscoming",2,3
42_2,387007086275461120,1315307786,can that ass go any lower !,0,0
42_3,387007144844738560,14454814,i received an alert this am in florida,0,0
42_4,387007238902005760,999505526,"if so , then how did all the power get into the executive branch ? we need to do some house cleaning .",0,0
42_5,387007613038518272,529979877,has obama's dog walker been f<url>oughed yet ? how about the chef ? .. mo likes to tell the rest of us how to eat --let her cook .,0,0
42_6,387007801207177216,263456911,extortion knows no limits . “ : really ? amber alert website goes dark under government shutdown <url> ”,0,0
42_7,387007993545367552,1902267702,barry proves it's not ' about the children ' .,0,0
42_8,387008004215689216,565449382,“ : really ? amber alert website goes dark under government shutdown <url> ” harryreidshutdown,0,0
42_9,387008139523915777,245149394,despicable ! rt really ? amber alert website goes dark under government shutdown <url>,0,0
42_10,387008985234411521,141682204,lovely . the dems are holding children under threat of rape hostage to their desire for obamacare .,5,2
42_11,387009270530600960,76376399,"i agree with the lady, , what a total pig .. child hater",0,0
42_12,387010883505106944,893470729,. that day may come sooner than later <url>,0,0
42_13,387011970295009281,561645312,missing kids . kids with cancer . libs are all about the children . harryreidsshutdown,0,0
42_14,387014821545132032,1546294543,care to defend this action ?,0,0
42_15,387017408419885056,44284726,“ : really ? amber alert website goes dark under government shutdown <url> ” we only save kids when we get our way .,1,0
42_16,387019575721590784,51376271,what ’ s up with the “ comments are closed . ” on this post ?,0,0
42_17,387019772749025280,22431546,good . no intrusions on our cell phones,0,0
42_18,387019931159916545,283597404,“ : really ? amber alert website goes dark under government shutdown <url> ” a new low .,0,0
42_19,387023279342772224,19818524,what ? ! ? where is ? “ : really ? amber alert website goes dark under government shutdown <url> ”,0,0
42_20,387029133777444864,314281034,“ : really ? amber alert website goes dark under government shutdown <url> ” okay this is not cool .,1,1
42_21,387031506129915904,35872240,“ : really ? amber alert website goes dark under government shutdown <url> ” how many ways can he show hatred 4 us,0,0
42_22,387035816096063488,460445777,"wth this site doesn't require that much to run it once they are built , just needs a webmaster to update it ! obama is evil amp ; wrong",0,0
42_23,387040955322597377,22407854,maybe they should use the money on amber alerts instead of barrycades or cones ? ? gmafb .,0,0
42_24,387054175684947968,1276453176,- so now this administration and the dems will put children at risk to try to make repubs look bad ? disgraceful,0,0
42_25,387209033964216320,26527251,"no , closing amber alert is sick , sick , and evil",0,0
43_0,387007120689737729,91038197,"by all means , let's turn over healthcare decision making to people willing to shut down the amber alert website out of spite .",227,41
43_1,387040853526855680,16687026,wait . who shut down the amber alert website ?,0,0
43_2,387048815741911040,48754301,"mt : by all means , let's turn over healthcare decision making to people willing to shut down amber alert website out of spite .",0,0
43_3,387053153985646592,19097357,".speaks volumes , if you're willing to listen",0,0
43_4,387065496312352768,30746907,"oh , i doubt the irs shut down the amber alert website .",0,0
43_5,387168015352995840,448092566,"and , scornfully turn wwii vets away .",0,0
44_0,387009577763360768,15976697,really ? amber alert website goes dark under government shutdown <url>,331,56
44_1,387009756277506048,322037103,oh lord ... “ : really ? amber alert website goes dark under government shutdown <url> ”,0,0
44_2,387009821985488896,16597389,how is that not essential ? ! ? !,1,1
44_3,387009890406785025,19301351,omg !,0,0
44_4,387009972527050752,31128996,how can this possible ? what is going on ? i'm seriously getting nervous over the country ? what levels is willing to go ?,0,0
44_5,387010004340862976,70188768,obama's just being an a-hole trying to make it as uncomfortable for everybody as possible . a volunteer amber alert is needed,0,0
44_6,387010017808744448,20342210,here's a link for ya . <url>,0,0
44_7,387010051632013312,393073670,thank your friends and you know you don't really care,0,0
